cancer_type,trial_id,rule_text,Overall,White,Asian,African-American,Female,Male,<18,18-50,50-65,>65
breast_cancer,NCT03726879,the patient does not use periodic abstinence or withdrawal as methods of contraception**descriptive,0.013204806549584048,0.01614987080103359,0.0,0.0,0.013204806549584048,,,0.205761316872428,0.0,0.0
breast_cancer,NCT03726879,"the patient has a confirmed diagnosis of her2-positive breast cancer, with hormonal and pd-l1 status documented through central testing of a representative tumor tissue specimen**descriptive",0.3565297768387693,0.355297157622739,0.45248868778280543,0.3448275862068966,0.3565297768387693,,,0.205761316872428,0.20512820512820512,0.4282655246252677
breast_cancer,NCT03726879,"the patient has a negative hepatitis c virus (hcv) antibody test at screening, or a positive hcv antibody test followed by a negative hcv rna test at screening**descriptive",0.541397068532946,0.5490956072351422,0.45248868778280543,0.5172413793103449,0.541397068532946,,,0.411522633744856,0.6153846153846154,0.5255985984037376
breast_cancer,NCT03726879,"the patient has a negative total hepatitis b core antibody (hbcab) test at screening, or a positive total hbcab test followed by a negative hepatitis b virus (hbv) dna test at screening**descriptive",3.1691535719001718,2.9715762273901807,1.8099547511312217,4.482758620689655,3.1691535719001718,,,5.1440329218107,5.0256410256410255,2.277593926416196
breast_cancer,NCT03726879,the patient has adequate hematologic and end organ function as defined by laboratory test results obtained within 14 days prior to initiation of study treatment**descriptive,0.6734451340287865,0.6944444444444444,0.9049773755656109,0.5172413793103449,0.6734451340287865,,,0.823045267489712,0.5128205128205128,0.7202647459606775
breast_cancer,NCT03726879,the patient has er/pgr status determined centrally based on pretreatment breast biopsy material according to asco and college of american pathologists guidelines**descriptive,0.21127690479334477,0.1937984496124031,0.45248868778280543,0.25862068965517243,0.21127690479334477,,,0.205761316872428,0.15384615384615385,0.2335993770683278
breast_cancer,NCT03726879,the patient has not undergone surgical excision of lymph nodes such as sentinel lymph node biopsy or axillary lymph node biopsy**descriptive,1.056384523966724,1.1143410852713178,0.45248868778280543,0.8620689655172413,1.056384523966724,,,2.05761316872428,1.1282051282051282,0.9343975082733113
breast_cancer,NCT03726879,the patient has pathologic confirmation of nodal involvement with malignancy determined by fine needle aspiration or core needle biopsy**descriptive,37.303578502574936,36.224160206718345,35.294117647058826,43.44827586206897,37.303578502574936,,,49.58847736625514,42.46153846153846,34.18337551099864
breast_cancer,NCT03726879,the patient has signed the informed consent form**descriptive,9.745147233593029,9.851421188630491,9.502262443438914,9.224137931034482,9.745147233593029,,,9.876543209876543,9.23076923076923,9.927973525403932
breast_cancer,NCT03726879,"the patient has stage at presentation of t2 to t4, n1 to n3, m0 as determined by the ajcc staging system, 8th edition, in accordance with anatomic stage group rules**descriptive",0.34332497028918524,0.4037467700258398,0.0,0.08620689655172414,0.34332497028918524,,,0.6172839506172839,0.20512820512820512,0.36986568035818573
breast_cancer,NCT03726879,"the patient is able to comply with the study protocol, in the investigator's judgment**descriptive",14.076323781856596,13.323643410852712,11.312217194570136,18.620689655172413,14.076323781856596,,,9.670781893004115,12.102564102564102,15.24235935370839
breast_cancer,NCT03726879,"the patient receiving therapeutic anticoagulation has an inr or aptt within therapeutic limits for at least 1 week immediately prior to initiation of study treatment, with a stable anticoagulant regimen and stable inr during the 14 days immediately preceding initiation of study treatment**descriptive",18.671596461111843,19.68669250645995,12.669683257918551,14.39655172413793,18.671596461111843,,,3.4979423868312756,10.35897435897436,23.262604633054313
breast_cancer,NCT03726879,the patient with multicentric tumors (multiple tumors involving more than one quadrant) is eligible if all discrete lesions are sampled and centrally confirmed as her2-positive**descriptive,93.85976495444342,93.81459948320413,94.11764705882354,94.05172413793103,93.85976495444342,,,89.30041152263375,92.46153846153847,94.8218804749854
breast_cancer,NCT03726879,the patient with multifocal or multicentric breast cancer has the largest lesion measured to determine t stage**descriptive,5.955367753862406,5.943152454780361,5.882352941176471,6.0344827586206895,5.955367753862406,,,9.053497942386832,7.487179487179487,5.08078645123613
breast_cancer,NCT03726879,"ulcerating or inflammatory breast cancer, such as erythema, dermal involvement, or pathologic detection of tumor cells in dermal lymphatics**descriptive",30.001320480654957,30.733204134366925,32.57918552036199,25.603448275862068,30.001320480654957,,,39.09465020576132,30.76923076923077,28.849523067938485
breast_cancer,NCT03726879,unable to complete surgery with curative intent after conclusion of neoadjuvant systemic therapy**descriptive,27.36035917073815,27.454780361757106,30.316742081447963,26.29310344827586,27.36035917073815,,,23.25102880658436,28.82051282051282,27.194860813704498
breast_cancer,NCT03726879,undergone incisional and/or excisional biopsy of the primary tumor and/or axillary lymph nodes**descriptive,11.818301861877723,11.627906976744185,7.239819004524887,13.706896551724139,11.818301861877723,,,3.0864197530864197,9.23076923076923,13.62663032898579
breast_cancer,NCT03726879,woman of childbearing potential and does not have a negative serum pregnancy test result within 7 days prior to initiation of study treatment**descriptive,2.2844315330780405,2.244832041343669,1.3574660633484164,2.6724137931034484,2.2844315330780405,,,5.1440329218107,2.6153846153846154,1.8882616313023166
breast_cancer,NCT02574455,bone only disease**not present,4.92539284299485,5.054909560723514,5.882352941176471,4.051724137931035,4.92539284299485,,,8.847736625514404,5.6923076923076925,4.263188631496982
breast_cancer,NCT02574455,bowel obstruction**present,5.506404331176548,5.458656330749354,2.7149321266968327,6.293103448275862,5.506404331176548,,,3.909465020576132,4.3076923076923075,6.1125170332879115
breast_cancer,NCT02574455,ecog performance score 0 or 1**descriptive,0.7394691667767067,0.9043927648578811,0.0,0.0,0.7394691667767067,,,0.205761316872428,0.5128205128205128,0.8759976640062294
breast_cancer,NCT02574455,gilbert disease**present,0.1320480654958405,0.16149870801033592,0.0,0.0,0.1320480654958405,,,0.205761316872428,0.10256410256410256,0.1362663032898579
breast_cancer,NCT02574455,hiv**present,0.1584576785950086,0.04844961240310078,0.0,0.7758620689655172,0.1584576785950086,,,0.411522633744856,0.20512820512820512,0.1167996885341639
breast_cancer,NCT02574455,max prednisone or prednisolone dose (mg daily)**20.0,0.3169153571900172,0.1937984496124031,0.45248868778280543,0.9482758620689655,0.3169153571900172,,,0.411522633744856,0.358974358974359,0.2919992213354098
breast_cancer,NCT02574455,min absolute neutrophil count (/mm3)**1500.0,0.013204806549584048,0.01614987080103359,0.0,0.0,0.013204806549584048,,,0.0,0.0,0.019466614755693983
breast_cancer,NCT02574455,min creatinine clearance (ml/min)**60.0,0.3037105506404331,0.29069767441860467,0.9049773755656109,0.25862068965517243,0.3037105506404331,,,0.6172839506172839,0.358974358974359,0.2530659918240218
breast_cancer,NCT02574455,min hemoglobin (g/dl)**9.0,5.031031295391522,4.651162790697675,2.7149321266968327,7.5,5.031031295391522,,,0.0,4.051282051282051,5.878917656219583
breast_cancer,NCT02574455,min life expectancy (months)**3.0,18.92248778555394,18.7984496124031,24.43438914027149,18.53448275862069,18.92248778555394,,,18.930041152263374,20.666666666666668,18.25968464084096
breast_cancer,NCT02574455,min platelets (/mm3)**100000.0,0.10563845239667238,0.09689922480620156,0.9049773755656109,0.0,0.10563845239667238,,,0.205761316872428,0.05128205128205128,0.1167996885341639
breast_cancer,NCT02574455,min time beyond high dose systemic corticosteroids (weeks)**2.0,2.0995642413838635,2.1963824289405687,1.3574660633484164,1.7241379310344827,2.0995642413838635,,,2.263374485596708,1.6923076923076923,2.2386606969048084
breast_cancer,NCT02574455,the patient has a clinically significant cardiac arrhythmia (other than stable atrial fibrillation) requiring anti arrhythmia therapy**descriptive,19.424270434438135,19.29909560723514,9.95475113122172,21.896551724137932,19.424270434438135,,,11.934156378600823,11.435897435897436,23.16527155927584
breast_cancer,NCT02574455,the patient has a known history of clinically significant active chronic obstructive pulmonary disease or other moderate to severe chronic respiratory illness present within 6 months of randomization**descriptive,10.603459659315991,9.334625322997416,3.167420814479638,18.79310344827586,10.603459659315991,,,1.646090534979424,7.846153846153846,12.497566673155537
breast_cancer,NCT02574455,"the patient has a known history of unstable angina, myocardial infarction, or congestive heart failure present within 6 months of randomization**descriptive",1.5449623663013337,1.5988372093023255,0.45248868778280543,1.4655172413793103,1.5449623663013337,,,0.411522633744856,1.4871794871794872,1.6741288689896827
breast_cancer,NCT02574455,"the patient has a prior history of clinically significant bleeding, intestinal obstruction, or gastrointestinal perforation within 6 months of randomization**descriptive",1.0167701043179718,0.9851421188630491,0.0,1.3793103448275863,1.0167701043179718,,,1.2345679012345678,0.717948717948718,1.109597041074557
breast_cancer,NCT02574455,the patient has a prior malignancy other than non melanoma skin cancer or carcinoma in situ of the cervix and has not had at least a 3 year disease free interval**descriptive,73.26026673709231,73.38501291989664,70.58823529411765,73.10344827586206,73.26026673709231,,,75.30864197530865,73.84615384615384,72.84407241580689
breast_cancer,NCT02574455,"the patient has active chronic inflammatory bowel disease, such as ulcerative colitis or crohn disease**descriptive",22.93674897662749,22.997416020671835,15.83710407239819,23.96551724137931,22.93674897662749,,,17.901234567901234,18.0,25.287132567646488
breast_cancer,NCT02574455,"the patient has experienced rapid deterioration during screening prior to randomization, such as a significant change in performance status, a decrease in serum albumin levels of 20% or more, or unstable pain symptoms requiring modifications in analgesic management**descriptive",0.7790835864254588,0.9366925064599483,0.0,0.08620689655172414,0.7790835864254588,,,1.2345679012345678,0.41025641025641024,0.8759976640062294
breast_cancer,NCT02574455,the patient has had an infection requiring antibiotic use within one week of randomization**descriptive,0.19807209824376074,0.14534883720930233,0.0,0.5172413793103449,0.19807209824376074,,,0.411522633744856,0.3076923076923077,0.1362663032898579
breast_cancer,NCT02574455,"the patient has histologically or cytologically confirmed triple negative breast cancer (tnbc) per asco/cap criteria, based on the most recent analyzed biopsy or other pathology specimen**descriptive",2.5353228575201374,2.3901808785529717,1.8099547511312217,3.4482758620689653,2.5353228575201374,,,1.646090534979424,2.0,2.8226591395756278
breast_cancer,NCT02574455,the patient has measurable disease by ct or mri as per recist 1.1**descriptive,4.92539284299485,5.006459948320414,3.167420814479638,4.827586206896552,4.92539284299485,,,8.436213991769547,5.076923076923077,4.5357212380766985
breast_cancer,NCT02574455,the patient has metastatic disease documented by ct or mri imaging**descriptive,6.166644658655751,6.411498708010336,12.217194570135746,3.706896551724138,6.166644658655751,,,4.320987654320987,5.17948717948718,6.715982090714425
breast_cancer,NCT02574455,the patient has non melanoma skin cancer or carcinoma in situ of the cervix**descriptive,39.60121484220256,40.58462532299742,35.74660633484163,35.08620689655172,39.60121484220256,,,33.333333333333336,37.53846153846154,40.977224060735836
breast_cancer,NCT02574455,"the patient has other concurrent medical or psychiatric conditions that, in the investigator’s opinion, may be likely to confound study interpretation or prevent completion of study procedures and follow up examinations**descriptive",3.552092961838109,3.762919896640827,1.8099547511312217,2.7586206896551726,3.552092961838109,,,3.7037037037037037,3.230769230769231,3.659723574070469
breast_cancer,NCT02574455,the patient has triple negative breast cancer defined as less than 1% expression for estrogen receptor (er) and progesterone receptor (pr) and negative for human epidermal growth factor receptor 2 (her2) by in situ hybridization**descriptive,55.15647695761257,57.929586563307495,44.796380090497735,42.327586206896555,55.15647695761257,,,33.333333333333336,41.743589743589745,62.312633832976445
breast_cancer,NCT02574455,the patient is a woman of childbearing potential or a fertile man who is unwilling to use highly effective contraception during the study and up to three months after treatment discontinuation in women of child bearing potential and six months in males post last study drug**descriptive,1.2544566222104847,1.1950904392764858,1.3574660633484164,1.5517241379310345,1.2544566222104847,,,4.526748971193416,2.8205128205128207,0.35039906560249173
breast_cancer,NCT02574455,the patient is a woman who is pregnant or lactating**descriptive,2.64096130991681,2.567829457364341,6.334841628959276,2.3275862068965516,2.64096130991681,,,16.872427983539094,4.923076923076923,0.4282655246252677
breast_cancer,NCT02574455,the patient is able to understand and give written informed consent**descriptive,18.328271490822658,17.861757105943152,9.049773755656108,22.586206896551722,18.328271490822658,,,9.876543209876543,15.897435897435898,20.050613198364804
breast_cancer,NCT02574455,"the patient is eligible for one of the chemotherapy options listed as tpc (eribulin, capecitabine, gemcitabine, or vinorelbine) as per investigator assessment**descriptive",0.1584576785950086,0.14534883720930233,0.0,0.25862068965517243,0.1584576785950086,,,0.205761316872428,0.15384615384615385,0.15573291804555187
breast_cancer,NCT02574455,the patient is hepatitis b positive or has hepatitis c positive infection**descriptive,3.0767199260530833,2.454780361757106,4.97737556561086,6.0344827586206895,3.0767199260530833,,,1.2345679012345678,3.0256410256410255,3.2703912789565894
breast_cancer,NCT02574455,"the patient is refractory to or has relapsed after at least two prior standard of care chemotherapy regimens for unresectable, locally advanced or metastatic breast cancer**descriptive",0.026409613099168096,0.03229974160206718,0.0,0.0,0.026409613099168096,,,0.0,0.0,0.038933229511387966
breast_cancer,NCT02574455,the patient may be on low dose corticosteroids (20 mg or less of prednisone or equivalent daily) provided the dose is stable for 4 weeks**descriptive,1.0167701043179718,1.0174418604651163,3.6199095022624435,0.5172413793103449,1.0167701043179718,,,0.823045267489712,0.8205128205128205,1.109597041074557
breast_cancer,NCT02574455,the patient may have received any number of prior chemotherapies for locally advanced or metastatic disease**descriptive,0.03961441964875215,0.04844961240310078,0.0,0.0,0.03961441964875215,,,0.0,0.0,0.05839984426708195
breast_cancer,NCT02574455,the patient who has contraindications or intolerance to taxanes is eligible if they received at least one cycle of a taxane and showed contraindications or intolerance during or at the end of that cycle**descriptive,0.1320480654958405,0.09689922480620156,0.0,0.3448275862068966,0.1320480654958405,,,0.0,0.15384615384615385,0.1362663032898579
breast_cancer,NCT02574455,the patient with brain metastasis has been off anti seizure medication for at least 2 weeks**descriptive,0.1584576785950086,0.1776485788113695,0.0,0.08620689655172414,0.1584576785950086,,,0.411522633744856,0.05128205128205128,0.17519953280124587
breast_cancer,NCT02574455,the patient with brain metastasis has clinically stable signs and symptoms**descriptive,1.1884325894625645,1.421188630490956,0.0,0.1724137931034483,1.1884325894625645,,,0.411522633744856,0.9230769230769231,1.362663032898579
breast_cancer,NCT02574455,"the patient with brain metastasis has had prior local treatment by radiation, surgery, or stereotactic surgery**descriptive",4.291562128614816,3.875968992248062,3.6199095022624435,6.637931034482759,4.291562128614816,,,5.967078189300412,5.230769230769231,3.7765232626046332
breast_cancer,NCT02574455,the patient with brain metastasis has stable or decreasing size of brain lesions after local treatment as shown by imaging**descriptive,0.36973458338835336,0.24224806201550386,0.45248868778280543,1.0344827586206897,0.36973458338835336,,,0.205761316872428,0.3076923076923077,0.4087989098695737
breast_cancer,NCT02574455,the patient with brain metastasis must have had a brain mri and stable central nervous system (cns) disease for at least 4 weeks**descriptive,0.4357586161362736,0.4198966408268734,0.9049773755656109,0.43103448275862066,0.4357586161362736,,,1.2345679012345678,0.5641025641025641,0.31146583609110373
breast_cancer,NCT02574455,"the patient with brain metastasis, if on corticosteroids, is on a dose of 20 mg or less of prednisone or prednisolone daily, or equivalent of a different steroid**descriptive",5.994982173511158,6.072351421188631,9.049773755656108,5.0,5.994982173511158,,,11.934156378600823,6.871794871794871,5.100253065991824
breast_cancer,NCT02574455,"the patient with brain metastasis, if on corticosteroids, is on a stable or decreasing dose for at least 2 weeks before randomization**descriptive",0.05281922619833619,0.03229974160206718,0.0,0.1724137931034483,0.05281922619833619,,,0.0,0.05128205128205128,0.05839984426708195
breast_cancer,NCT00130533,"for patients receiving adjuvant radiation therapy, no more than 4 weeks (1 month) have elapsed between the last session and clinical trial entry**descriptive",0.8186980060742111,0.9689922480620154,0.0,0.1724137931034483,0.8186980060742111,,,1.2345679012345678,0.46153846153846156,0.9149308935176172
breast_cancer,NCT00130533,"for patients receiving radiation therapy, no more than 8 weeks (2 months) have elapsed between day 1 of the last (neo) and/or adjuvant chemotherapy cycle and clinical trial entry**descriptive",0.7130595536775386,0.5329457364341085,0.45248868778280543,1.7241379310344827,0.7130595536775386,,,0.205761316872428,0.9230769230769231,0.6813315164492895
breast_cancer,NCT00130533,functional status**independent,0.7394691667767067,0.6621447028423773,0.0,1.293103448275862,0.7394691667767067,,,0.411522633744856,0.5641025641025641,0.8370644344948414
breast_cancer,NCT00130533,max absolute neutrophil count (x 10^9 /l)**1.5,44.077644262511555,43.57235142118863,51.58371040723982,45.3448275862069,44.077644262511555,,,48.559670781893004,45.23076923076923,43.215884757640644
breast_cancer,NCT00130533,max hemoglobin (mg/dl)**10.0,0.33012016373960124,0.3391472868217054,0.0,0.3448275862068966,0.33012016373960124,,,0.411522633744856,0.2564102564102564,0.35039906560249173
breast_cancer,NCT00130533,max platelet count (x 10^9 /l)**100.0,16.86253796381883,17.00581395348837,26.244343891402714,14.310344827586206,16.86253796381883,,,16.46090534979424,17.076923076923077,16.819155148919602
breast_cancer,NCT00130533,the patient does not have axillary node involvement (n0) only if the primary tumor is greater than or equal to 1 cm in diameter**descriptive,3.3936352832431007,3.5045219638242893,6.787330316742081,2.1551724137931036,3.3936352832431007,,,5.1440329218107,4.3076923076923075,2.88105898384271
breast_cancer,NCT00130533,the patient does not have pn3a with infraclavicular node metastasis**descriptive,10.431797174171399,10.4328165374677,9.95475113122172,10.517241379310345,10.431797174171399,,,14.197530864197532,9.794871794871796,10.317305820517811
breast_cancer,NCT00130533,the patient has a history of myocardial infarction during the year before study inclusion**descriptive,5.189488973986531,4.505813953488372,1.8099547511312217,9.482758620689655,5.189488973986531,,,1.8518518518518519,3.1794871794871793,6.2682499513334635
breast_cancer,NCT00130533,"the patient has a history of significant neurological or psychiatric disease, including psychotic disorders, dementia, or attacks which would impede understanding and giving informed consent or interfere with compliance of the study drug regimen**descriptive",0.5810114881816981,0.436046511627907,0.45248868778280543,1.3793103448275863,0.5810114881816981,,,0.205761316872428,0.6153846153846154,0.6034650574265136
breast_cancer,NCT00130533,"the patient has a possibility of unexpected severe reaction in combination therapy with fluoropyrimidine, with or without proven dihydropyrimidine dehydrogenase (dpd) deficiency**descriptive",5.678066816321141,4.780361757105943,3.6199095022624435,10.862068965517242,5.678066816321141,,,4.732510288065844,5.846153846153846,5.703718123418337
breast_cancer,NCT00130533,"the patient has a previous or present history of neoplastic disease other than breast cancer, except for non melanoma skin cancer, cervical cancer in situ, or other tumor curatively treated and without signs of disease for at least 10 years, or ipsilateral ductal carcinoma in situ (dcis) or lobular carcinoma in situ (lcis) of the breast**descriptive",14.168757427703683,14.760981912144702,13.574660633484163,11.120689655172415,14.168757427703683,,,13.786008230452675,13.948717948717949,14.288495230679384
breast_cancer,NCT00130533,the patient has alkaline phosphatase greater than 5 times the upper limit of normal (uln)**descriptive,25.11554205730886,23.320413436692508,17.647058823529413,36.12068965517241,25.11554205730886,,,14.197530864197532,20.615384615384617,27.856725715398092
breast_cancer,NCT00130533,the patient has asat (sgot) and alat (sgpt) greater than 2.5 times the upper limit of normal (uln)**descriptive,2.7598045688630664,2.487080103359173,2.7149321266968327,4.224137931034483,2.7598045688630664,,,1.440329218106996,2.8205128205128207,2.861592369087016
breast_cancer,NCT00130533,the patient has asat and/or alat values greater than 1.5 times the upper limit of normal (uln) associated with an alkaline phosphatase level greater than 2.5 times the upper limit of normal (uln)**descriptive,76.85197411857916,76.58268733850129,73.75565610859728,78.87931034482759,76.85197411857916,,,73.86831275720165,74.56410256410257,78.0027253260658
breast_cancer,NCT00130533,"the patient has clinically relevant heart failure, such as congestive heart failure or symptomatic coronary artery disease**descriptive",33.30252211805097,33.979328165374675,13.574660633484163,33.44827586206897,33.30252211805097,,,17.901234567901234,27.28205128205128,37.04496788008565
breast_cancer,NCT00130533,the patient has had allograft transplants of organs that require immunosuppressive therapy**descriptive,6.483560015845768,6.379198966408269,5.882352941176471,7.155172413793103,6.483560015845768,,,8.436213991769547,6.871794871794871,6.151450262799299
breast_cancer,NCT00130533,the patient has heart arrhythmia uncontrolled with treatment**descriptive,0.013204806549584048,0.01614987080103359,0.0,0.0,0.013204806549584048,,,0.0,0.0,0.019466614755693983
breast_cancer,NCT00130533,the patient has histologically proven breast cancer with invasive adenocarcinoma**descriptive,25.20797570315595,24.725452196382427,27.149321266968325,27.413793103448278,25.20797570315595,,,17.28395061728395,24.615384615384617,26.18259684640841
breast_cancer,NCT00130533,the patient has impossibility to take medication administered orally**descriptive,0.09243364584708834,0.11304909560723514,0.0,0.0,0.09243364584708834,,,0.0,0.05128205128205128,0.1167996885341639
breast_cancer,NCT00130533,the patient has ipsilateral axillary node involvement**descriptive,14.657335270038294,14.421834625322997,8.597285067873303,17.06896551724138,14.657335270038294,,,8.641975308641975,11.076923076923077,16.585555771851276
breast_cancer,NCT00130533,"the patient has known hypersensitivity to capecitabine, doxifluridine, fluorouracil, or any of their excipients**descriptive",2.64096130991681,2.2286821705426356,1.3574660633484164,5.086206896551724,2.64096130991681,,,1.2345679012345678,2.2564102564102564,2.9199922133540976
breast_cancer,NCT00130533,the patient has lack of upper gastrointestinal tract physical integrity or malabsorption syndrome**descriptive,2.456094018222633,2.4224806201550386,1.3574660633484164,2.8448275862068964,2.456094018222633,,,2.05761316872428,1.8461538461538463,2.725326065797158
breast_cancer,NCT00130533,"the patient has metastasis in 1 to 3 axillary nodes (pn1a, ajcc 2002)**descriptive",98.12491746995906,98.06201550387597,97.73755656108597,98.53448275862068,98.12491746995906,,,96.09053497942386,98.3076923076923,98.24800467198754
breast_cancer,NCT00130533,"the patient has metastasis in 10 or more axillary nodes, with at least one tumor deposit greater than 0.2 cm (pn3a, ajcc 2002)**descriptive",99.2473260266737,99.17635658914729,100.0,99.48275862068965,99.2473260266737,,,97.73662551440329,99.38461538461539,99.33813509830641
breast_cancer,NCT00130533,"the patient has metastasis in 4 to 9 axillary nodes, with at least one tumor deposit greater than 0.2 cm (pn2a, ajcc 2002)**descriptive",99.70949425590915,99.67700258397933,100.0,99.82758620689656,99.70949425590915,,,98.35390946502058,99.94871794871794,99.74693400817598
breast_cancer,NCT00130533,the patient has received blood transfusions or administration of growth factors to help hematological recovery in the 2 weeks prior to the beginning of study treatment**descriptive,69.19318631982041,69.39599483204134,69.68325791855203,68.01724137931035,69.19318631982041,,,65.84362139917695,68.41025641025641,69.80728051391863
breast_cancer,NCT00130533,the patient has received hormone treatment in the 10 days prior to the beginning of study treatment**descriptive,13.218011356133633,14.16343669250646,18.099547511312217,7.241379310344827,13.218011356133633,,,13.786008230452675,13.435897435897436,13.081565115826358
breast_cancer,NCT00130533,"the patient has received previous treatment with anthracyclines or taxanes (paclitaxel, docetaxel) for any neoplasm other than the breast cancer being treated**descriptive",17.179453321008847,18.814599483204134,13.574660633484163,9.137931034482758,17.179453321008847,,,15.637860082304528,16.205128205128204,17.695152812925834
breast_cancer,NCT00130533,"the patient has received previous treatment with capecitabine or with continuous infusion (greater than 24 hours) with 5 fu, or with other oral fluoropyrimidines such as eniluracil/5 fu, uracil/tegafur, s1, or emitefur**descriptive",0.013204806549584048,0.0,0.0,0.08620689655172414,0.013204806549584048,,,0.205761316872428,0.0,0.0
breast_cancer,NCT00130533,the patient has serum creatinine greater than 1.5 times the upper limit of normal (uln)**descriptive,52.79281658523703,51.22739018087855,37.55656108597285,64.05172413793103,52.79281658523703,,,43.20987654320987,49.23076923076923,55.051586529102586
breast_cancer,NCT00130533,"the patient has severe renal impairment, defined as creatinine clearance below 30 ml/min according to the cockroft and gault formula**descriptive",16.08345437739337,16.602067183462534,18.099547511312217,12.931034482758621,16.08345437739337,,,15.843621399176955,15.897435897435898,16.1767568619817
breast_cancer,NCT00130533,the patient has total bilirubin greater than 2.0 times the upper limit of normal (uln)**descriptive,16.004225538095866,14.631782945736434,12.217194570135746,24.051724137931036,16.004225538095866,,,9.25925925925926,12.512820512820513,17.96768541950555
breast_cancer,NCT00130533,"the patient has uncontrolled active infection or other serious medical pathologies, such as active peptic ulcer or unstable diabetes mellitus**descriptive",16.189092829790045,14.664082687338501,9.502262443438914,25.603448275862068,16.189092829790045,,,10.493827160493828,12.76923076923077,18.02608526377263
breast_cancer,NCT00130533,"the patient has undergone definitive surgical treatment for operable breast cancer (t1 3, m0) with either mastectomy or breast conserving surgery**descriptive",15.911791892248779,15.24547803617571,16.742081447963802,19.310344827586206,15.911791892248779,,,13.991769547325102,14.871794871794872,16.488222698072803
breast_cancer,NCT00130533,"the patient has unknown or positive estrogen, progesterone, and her2 receptor tumors**descriptive",16.030635151195035,16.18217054263566,20.81447963800905,14.310344827586206,16.030635151195035,,,16.666666666666668,19.333333333333332,14.716760755304653
breast_cancer,NCT00130533,the patient is a woman of fertile age who does not want to use a reliable and suitable contraceptive method**descriptive,0.05281922619833619,0.04844961240310078,0.0,0.08620689655172414,0.05281922619833619,,,0.823045267489712,0.0,0.0
breast_cancer,NCT00130533,the patient is expected to cooperate in treatment and follow up**descriptive,1.0035652977683878,0.872093023255814,0.45248868778280543,1.8103448275862069,1.0035652977683878,,,0.6172839506172839,1.0256410256410255,1.0317305820517813
breast_cancer,NCT00130533,the patient is postmenopausal and has had amenorrhea for at least 6 months to be considered infertile**descriptive,22.07843655090453,23.271963824289404,18.552036199095024,16.379310344827587,22.07843655090453,,,4.938271604938271,12.820512820512821,27.21432742846019
breast_cancer,NCT00130533,the patient is pregnant or nursing**descriptive,0.9111316519212993,0.8559431524547804,1.8099547511312217,1.0344827586206897,0.9111316519212993,,,5.967078189300412,1.6923076923076923,0.1362663032898579
breast_cancer,NCT00130533,the patient of child bearing potential has a negative result in a urine pregnancy test within 14 days before treatment assignment**descriptive,9.177340551960913,7.945736434108527,11.312217194570136,15.344827586206897,9.177340551960913,,,38.888888888888886,19.435897435897434,2.472260073973136
breast_cancer,NCT00130533,uncontrolled hypertension**present,0.09243364584708834,0.09689922480620156,0.0,0.08620689655172414,0.09243364584708834,,,0.205761316872428,0.05128205128205128,0.09733307377846992
breast_cancer,NCT04822597,biopsy proven breast cancer**present,31.031295391522516,28.649870801033593,42.081447963800905,41.63793103448276,31.031295391522516,,,72.42798353909465,40.97435897435897,23.340471092077088
breast_cancer,NCT04822597,pregnancy status**yes,15.185527532021656,13.549741602067183,29.41176470588235,21.20689655172414,15.185527532021656,,,66.04938271604938,27.94871794871795,5.528518590617091
breast_cancer,NCT04822597,the patient has a planned non-standard radiotracer injection site**descriptive,0.19807209824376074,0.22609819121447028,0.0,0.08620689655172414,0.19807209824376074,,,0.205761316872428,0.05128205128205128,0.2530659918240218
breast_cancer,NCT04822597,the patient has a planned standard radiotracer injection (intradermal injection in the upper outer quadrant of the involved breast) for sentinel lymph node biopsy in the nuclear medicine department on the same day as surgery**descriptive,4.265152515515648,3.95671834625323,2.7149321266968327,6.206896551724138,4.265152515515648,,,4.526748971193416,5.128205128205129,3.912789565894491
breast_cancer,NCT04822597,the patient is actively using conivaptan**descriptive,0.10563845239667238,0.11304909560723514,0.0,0.08620689655172414,0.10563845239667238,,,0.0,0.15384615384615385,0.09733307377846992
breast_cancer,NCT04822597,the patient is randomized to a lidocaine patch arm and is re-scheduled for an intra-operative injection**descriptive,9.256569391258418,8.333333333333334,5.429864253393665,14.913793103448276,9.256569391258418,,,9.670781893004115,8.974358974358974,9.324508467977418
breast_cancer,NCT04822597,the patient is undergoing radiotracer injection the day prior to surgery or intra-operatively at the time of initial surgical scheduling**descriptive,0.09243364584708834,0.08074935400516796,0.0,0.1724137931034483,0.09243364584708834,,,0.0,0.05128205128205128,0.1167996885341639
breast_cancer,NCT01572038,max absolute neutrophil count (cells per mm³)**1500.0,0.5810114881816981,0.6298449612403101,1.3574660633484164,0.1724137931034483,0.5810114881816981,,,0.205761316872428,0.5641025641025641,0.6229316721822075
breast_cancer,NCT01572038,max diastolic blood pressure (mm hg)**100.0,2.456094018222633,1.9218346253229974,0.45248868778280543,5.689655172413793,2.456094018222633,,,1.8518518518518519,1.8974358974358974,2.725326065797158
breast_cancer,NCT01572038,max hemoglobin (g/dl)**9.0,6.179849465205335,6.007751937984496,7.239819004524887,6.896551724137931,6.179849465205335,,,13.580246913580247,8.0,4.78878722990072
breast_cancer,NCT01572038,max platelet count (cells per mm³)**100000.0,4.621682292354417,4.828811369509044,3.6199095022624435,3.706896551724138,4.621682292354417,,,1.440329218106996,4.102564102564102,5.119719680747518
